image,label,frame_id,group_id,split,electric_bicycle,person,bicycle,motorcycle
images/train/frame_3650.jpg,labels/train/frame_3650.txt,3650,8,train,0,1,0,0
images/train/frame_3660.jpg,labels/train/frame_3660.txt,3660,8,train,0,1,0,0
images/train/frame_3670.jpg,labels/train/frame_3670.txt,3670,8,train,0,1,0,0
images/train/frame_3680.jpg,labels/train/frame_3680.txt,3680,8,train,0,1,0,0
images/train/frame_3690.jpg,labels/train/frame_3690.txt,3690,8,train,0,1,0,0
images/train/frame_3700.jpg,labels/train/frame_3700.txt,3700,8,train,0,1,0,0
images/train/frame_3710.jpg,labels/train/frame_3710.txt,3710,8,train,0,1,0,0
images/train/frame_3720.jpg,labels/train/frame_3720.txt,3720,8,train,0,1,0,0
images/train/frame_3730.jpg,labels/train/frame_3730.txt,3730,8,train,0,2,0,0
images/train/frame_3740.jpg,labels/train/frame_3740.txt,3740,8,train,0,2,0,0
images/train/frame_3750.jpg,labels/train/frame_3750.txt,3750,8,train,0,2,0,0
images/train/frame_3760.jpg,labels/train/frame_3760.txt,3760,8,train,0,2,0,0
images/train/frame_3770.jpg,labels/train/frame_3770.txt,3770,8,train,0,3,0,0
images/train/frame_3780.jpg,labels/train/frame_3780.txt,3780,8,train,0,3,0,0
images/train/frame_3790.jpg,labels/train/frame_3790.txt,3790,8,train,0,3,0,0
images/train/frame_3800.jpg,labels/train/frame_3800.txt,3800,8,train,0,4,0,0
images/train/frame_3810.jpg,labels/train/frame_3810.txt,3810,8,train,0,4,0,0
images/train/frame_3820.jpg,labels/train/frame_3820.txt,3820,8,train,0,4,0,0
images/train/frame_3830.jpg,labels/train/frame_3830.txt,3830,8,train,0,4,0,0
images/train/frame_3840.jpg,labels/train/frame_3840.txt,3840,8,train,0,3,0,0
images/train/frame_3850.jpg,labels/train/frame_3850.txt,3850,8,train,0,1,0,0
images/train/frame_3860.jpg,labels/train/frame_3860.txt,3860,8,train,0,0,0,0
images/test/frame_3880.jpg,labels/test/frame_3880.txt,3880,9,test,1,1,1,0
images/test/frame_3890.jpg,labels/test/frame_3890.txt,3890,9,test,0,1,1,0
images/test/frame_3900.jpg,labels/test/frame_3900.txt,3900,9,test,0,0,0,0
images/test/frame_3910.jpg,labels/test/frame_3910.txt,3910,9,test,0,2,0,0
images/test/frame_3920.jpg,labels/test/frame_3920.txt,3920,9,test,0,2,0,0
images/test/frame_3930.jpg,labels/test/frame_3930.txt,3930,9,test,0,4,0,0
images/test/frame_3940.jpg,labels/test/frame_3940.txt,3940,9,test,0,4,0,0
images/test/frame_3950.jpg,labels/test/frame_3950.txt,3950,9,test,0,5,0,3
images/test/frame_3960.jpg,labels/test/frame_3960.txt,3960,9,test,1,3,0,3
images/test/frame_3970.jpg,labels/test/frame_3970.txt,3970,9,test,2,1,0,3
images/test/frame_3980.jpg,labels/test/frame_3980.txt,3980,9,test,1,1,0,4
images/test/frame_3990.jpg,labels/test/frame_3990.txt,3990,9,test,0,3,0,5
images/test/frame_4000.jpg,labels/test/frame_4000.txt,4000,9,test,0,2,0,4
images/test/frame_4010.jpg,labels/test/frame_4010.txt,4010,9,test,0,1,0,3
images/test/frame_4020.jpg,labels/test/frame_4020.txt,4020,9,test,0,0,0,0
images/test/frame_4030.jpg,labels/test/frame_4030.txt,4030,9,test,0,0,0,0
images/test/frame_4040.jpg,labels/test/frame_4040.txt,4040,9,test,0,0,0,0
images/test/frame_4050.jpg,labels/test/frame_4050.txt,4050,9,test,0,2,0,0
images/test/frame_4060.jpg,labels/test/frame_4060.txt,4060,9,test,0,2,0,1
images/test/frame_4070.jpg,labels/test/frame_4070.txt,4070,9,test,0,2,0,1
images/test/frame_4080.jpg,labels/test/frame_4080.txt,4080,9,test,0,2,0,1
images/test/frame_4090.jpg,labels/test/frame_4090.txt,4090,9,test,0,2,0,0
images/test/frame_4100.jpg,labels/test/frame_4100.txt,4100,9,test,0,2,0,0
images/test/frame_4110.jpg,labels/test/frame_4110.txt,4110,9,test,0,2,0,0
images/test/frame_4120.jpg,labels/test/frame_4120.txt,4120,9,test,0,1,0,0
images/test/frame_4130.jpg,labels/test/frame_4130.txt,4130,9,test,0,0,0,0
images/test/frame_4140.jpg,labels/test/frame_4140.txt,4140,9,test,0,0,0,0
images/test/frame_4150.jpg,labels/test/frame_4150.txt,4150,9,test,0,0,0,0
images/test/frame_4160.jpg,labels/test/frame_4160.txt,4160,9,test,0,4,0,0
images/test/frame_4170.jpg,labels/test/frame_4170.txt,4170,9,test,0,3,0,0
images/test/frame_4180.jpg,labels/test/frame_4180.txt,4180,9,test,0,2,0,0
images/test/frame_4190.jpg,labels/test/frame_4190.txt,4190,9,test,0,1,0,0
images/test/frame_4200.jpg,labels/test/frame_4200.txt,4200,9,test,0,2,0,0
images/test/frame_4210.jpg,labels/test/frame_4210.txt,4210,9,test,0,3,0,0
images/test/frame_4220.jpg,labels/test/frame_4220.txt,4220,9,test,0,5,0,1
images/train/frame_4240.jpg,labels/train/frame_4240.txt,4240,10,train,0,6,0,1
images/train/frame_4250.jpg,labels/train/frame_4250.txt,4250,10,train,0,5,0,1
images/train/frame_4260.jpg,labels/train/frame_4260.txt,4260,10,train,0,4,0,1
images/train/frame_4270.jpg,labels/train/frame_4270.txt,4270,10,train,0,2,0,0
images/train/frame_4280.jpg,labels/train/frame_4280.txt,4280,10,train,0,3,0,0
images/train/frame_4290.jpg,labels/train/frame_4290.txt,4290,10,train,0,4,0,0
images/train/frame_4300.jpg,labels/train/frame_4300.txt,4300,10,train,0,4,0,0
images/train/frame_4310.jpg,labels/train/frame_4310.txt,4310,10,train,0,2,0,0
images/train/frame_4320.jpg,labels/train/frame_4320.txt,4320,10,train,0,1,0,0
images/train/frame_4330.jpg,labels/train/frame_4330.txt,4330,10,train,0,1,0,0
images/train/frame_4340.jpg,labels/train/frame_4340.txt,4340,10,train,0,0,0,0
images/train/frame_4350.jpg,labels/train/frame_4350.txt,4350,10,train,0,0,0,0
images/train/frame_4360.jpg,labels/train/frame_4360.txt,4360,10,train,0,0,0,0
images/train/frame_4370.jpg,labels/train/frame_4370.txt,4370,10,train,0,0,0,0
images/train/frame_4380.jpg,labels/train/frame_4380.txt,4380,10,train,0,0,0,0
images/train/frame_4390.jpg,labels/train/frame_4390.txt,4390,10,train,0,0,0,0
images/train/frame_4400.jpg,labels/train/frame_4400.txt,4400,10,train,0,0,0,0
images/train/frame_4410.jpg,labels/train/frame_4410.txt,4410,10,train,0,0,0,0
images/train/frame_4420.jpg,labels/train/frame_4420.txt,4420,10,train,0,0,0,0
images/train/frame_4430.jpg,labels/train/frame_4430.txt,4430,10,train,0,0,0,0
images/train/frame_4440.jpg,labels/train/frame_4440.txt,4440,10,train,0,0,0,0
images/train/frame_4450.jpg,labels/train/frame_4450.txt,4450,10,train,0,0,0,0
images/train/frame_4460.jpg,labels/train/frame_4460.txt,4460,10,train,0,0,0,0
images/train/frame_4470.jpg,labels/train/frame_4470.txt,4470,10,train,0,0,0,0
images/train/frame_4480.jpg,labels/train/frame_4480.txt,4480,10,train,0,1,0,0
images/train/frame_4490.jpg,labels/train/frame_4490.txt,4490,10,train,0,1,0,0
images/train/frame_4520.jpg,labels/train/frame_4520.txt,4520,11,train,0,2,0,0
images/train/frame_4530.jpg,labels/train/frame_4530.txt,4530,11,train,0,2,0,0
images/train/frame_4540.jpg,labels/train/frame_4540.txt,4540,11,train,0,2,0,0
images/train/frame_4550.jpg,labels/train/frame_4550.txt,4550,11,train,0,2,0,0
images/train/frame_4560.jpg,labels/train/frame_4560.txt,4560,11,train,0,2,0,0
images/train/frame_4570.jpg,labels/train/frame_4570.txt,4570,11,train,0,2,0,0
images/train/frame_4580.jpg,labels/train/frame_4580.txt,4580,11,train,0,3,0,0
images/train/frame_4590.jpg,labels/train/frame_4590.txt,4590,11,train,0,2,0,0
images/train/frame_4600.jpg,labels/train/frame_4600.txt,4600,11,train,0,1,0,0
images/train/frame_4610.jpg,labels/train/frame_4610.txt,4610,11,train,0,1,0,0
images/train/frame_4620.jpg,labels/train/frame_4620.txt,4620,11,train,0,0,0,0
images/train/frame_4630.jpg,labels/train/frame_4630.txt,4630,11,train,0,0,0,0
images/train/frame_4640.jpg,labels/train/frame_4640.txt,4640,11,train,0,0,0,0
images/train/frame_4650.jpg,labels/train/frame_4650.txt,4650,11,train,0,3,0,0
images/train/frame_4660.jpg,labels/train/frame_4660.txt,4660,11,train,0,3,0,0
images/train/frame_4670.jpg,labels/train/frame_4670.txt,4670,11,train,0,3,0,0
images/train/frame_4680.jpg,labels/train/frame_4680.txt,4680,11,train,0,3,0,0
images/train/frame_4690.jpg,labels/train/frame_4690.txt,4690,11,train,0,3,0,0
images/train/frame_4700.jpg,labels/train/frame_4700.txt,4700,11,train,0,0,0,0
images/train/frame_4710.jpg,labels/train/frame_4710.txt,4710,11,train,0,0,0,0
images/train/frame_4720.jpg,labels/train/frame_4720.txt,4720,11,train,0,0,0,0
images/train/frame_4730.jpg,labels/train/frame_4730.txt,4730,11,train,0,0,0,0
images/train/frame_4740.jpg,labels/train/frame_4740.txt,4740,11,train,0,0,0,0
images/train/frame_4750.jpg,labels/train/frame_4750.txt,4750,11,train,0,0,0,0
images/train/frame_4760.jpg,labels/train/frame_4760.txt,4760,11,train,0,0,0,0
images/train/frame_4770.jpg,labels/train/frame_4770.txt,4770,11,train,0,0,0,0
images/train/frame_4780.jpg,labels/train/frame_4780.txt,4780,11,train,0,0,0,0
images/train/frame_4790.jpg,labels/train/frame_4790.txt,4790,11,train,0,0,0,0
images/train/frame_4800.jpg,labels/train/frame_4800.txt,4800,11,train,0,0,0,0
images/train/frame_4810.jpg,labels/train/frame_4810.txt,4810,11,train,0,0,0,0
images/train/frame_4820.jpg,labels/train/frame_4820.txt,4820,11,train,0,0,0,0
images/train/frame_4830.jpg,labels/train/frame_4830.txt,4830,11,train,0,0,0,0
images/train/frame_4840.jpg,labels/train/frame_4840.txt,4840,11,train,0,0,0,0
images/train/frame_4850.jpg,labels/train/frame_4850.txt,4850,11,train,0,0,0,0
images/train/frame_4860.jpg,labels/train/frame_4860.txt,4860,11,train,0,1,0,0
images/train/frame_4870.jpg,labels/train/frame_4870.txt,4870,11,train,0,1,0,0
images/train/frame_4880.jpg,labels/train/frame_4880.txt,4880,11,train,0,1,0,0
images/train/frame_4890.jpg,labels/train/frame_4890.txt,4890,11,train,0,1,0,0
images/train/frame_4900.jpg,labels/train/frame_4900.txt,4900,11,train,0,1,0,0
images/train/frame_4910.jpg,labels/train/frame_4910.txt,4910,11,train,0,5,0,0
images/train/frame_4920.jpg,labels/train/frame_4920.txt,4920,11,train,0,2,0,0
images/train/frame_4930.jpg,labels/train/frame_4930.txt,4930,11,train,0,5,0,0
images/train/frame_4940.jpg,labels/train/frame_4940.txt,4940,11,train,0,6,0,0
images/train/frame_4950.jpg,labels/train/frame_4950.txt,4950,11,train,0,5,0,0
images/train/frame_4960.jpg,labels/train/frame_4960.txt,4960,11,train,0,5,0,0
images/train/frame_4970.jpg,labels/train/frame_4970.txt,4970,11,train,0,5,0,0
images/train/frame_4980.jpg,labels/train/frame_4980.txt,4980,11,train,0,6,0,0
images/train/frame_4990.jpg,labels/train/frame_4990.txt,4990,11,train,0,5,0,0
images/train/frame_5000.jpg,labels/train/frame_5000.txt,5000,11,train,0,5,0,0
images/train/frame_5010.jpg,labels/train/frame_5010.txt,5010,11,train,0,4,0,0
images/train/frame_5020.jpg,labels/train/frame_5020.txt,5020,11,train,0,6,0,0
images/train/frame_5030.jpg,labels/train/frame_5030.txt,5030,11,train,0,6,0,0
images/train/frame_5040.jpg,labels/train/frame_5040.txt,5040,11,train,0,6,0,0
images/train/frame_5050.jpg,labels/train/frame_5050.txt,5050,11,train,0,7,0,0
images/train/frame_5060.jpg,labels/train/frame_5060.txt,5060,11,train,0,3,0,0
images/train/frame_5070.jpg,labels/train/frame_5070.txt,5070,11,train,0,3,0,0
images/train/frame_5080.jpg,labels/train/frame_5080.txt,5080,11,train,0,4,0,0
images/train/frame_5090.jpg,labels/train/frame_5090.txt,5090,11,train,0,7,0,0
images/train/frame_5100.jpg,labels/train/frame_5100.txt,5100,11,train,0,6,0,0
images/train/frame_5110.jpg,labels/train/frame_5110.txt,5110,11,train,0,7,0,0
images/train/frame_5120.jpg,labels/train/frame_5120.txt,5120,11,train,0,6,0,0
images/train/frame_5130.jpg,labels/train/frame_5130.txt,5130,11,train,0,6,0,0
images/train/frame_5140.jpg,labels/train/frame_5140.txt,5140,11,train,0,5,0,0
images/train/frame_5150.jpg,labels/train/frame_5150.txt,5150,11,train,0,5,0,0
images/train/frame_5160.jpg,labels/train/frame_5160.txt,5160,11,train,0,6,0,0
images/train/frame_5170.jpg,labels/train/frame_5170.txt,5170,11,train,0,4,0,0
images/val/frame_5190.jpg,labels/val/frame_5190.txt,5190,12,val,0,1,0,0
images/val/frame_5200.jpg,labels/val/frame_5200.txt,5200,12,val,0,4,0,0
images/val/frame_5210.jpg,labels/val/frame_5210.txt,5210,12,val,0,4,0,0
images/val/frame_5220.jpg,labels/val/frame_5220.txt,5220,12,val,0,4,0,0
images/val/frame_5230.jpg,labels/val/frame_5230.txt,5230,12,val,0,4,0,0
images/val/frame_5240.jpg,labels/val/frame_5240.txt,5240,12,val,0,4,0,0
images/val/frame_5250.jpg,labels/val/frame_5250.txt,5250,12,val,0,0,0,0
images/val/frame_5260.jpg,labels/val/frame_5260.txt,5260,12,val,0,0,0,0
images/val/frame_5270.jpg,labels/val/frame_5270.txt,5270,12,val,0,0,0,0
images/val/frame_5280.jpg,labels/val/frame_5280.txt,5280,12,val,0,1,0,0
images/val/frame_5290.jpg,labels/val/frame_5290.txt,5290,12,val,0,1,0,0
images/val/frame_5300.jpg,labels/val/frame_5300.txt,5300,12,val,0,1,0,0
images/val/frame_5310.jpg,labels/val/frame_5310.txt,5310,12,val,0,1,0,0
images/val/frame_5320.jpg,labels/val/frame_5320.txt,5320,12,val,0,1,0,0
images/val/frame_5330.jpg,labels/val/frame_5330.txt,5330,12,val,0,1,0,0
images/train/frame_5360.jpg,labels/train/frame_5360.txt,5360,13,train,0,0,0,0
images/train/frame_5370.jpg,labels/train/frame_5370.txt,5370,13,train,0,0,0,0
images/train/frame_5380.jpg,labels/train/frame_5380.txt,5380,13,train,0,0,0,0
images/train/frame_5390.jpg,labels/train/frame_5390.txt,5390,13,train,0,0,0,0
images/train/frame_5400.jpg,labels/train/frame_5400.txt,5400,13,train,0,0,0,0
images/train/frame_5410.jpg,labels/train/frame_5410.txt,5410,13,train,0,0,0,0
images/train/frame_5420.jpg,labels/train/frame_5420.txt,5420,13,train,0,0,0,0
images/train/frame_5430.jpg,labels/train/frame_5430.txt,5430,13,train,0,0,0,0
images/train/frame_5440.jpg,labels/train/frame_5440.txt,5440,13,train,0,0,0,0
images/train/frame_5450.jpg,labels/train/frame_5450.txt,5450,13,train,0,0,0,0
images/train/frame_5460.jpg,labels/train/frame_5460.txt,5460,13,train,0,0,0,0
images/train/frame_5470.jpg,labels/train/frame_5470.txt,5470,13,train,0,0,0,0
images/train/frame_5480.jpg,labels/train/frame_5480.txt,5480,13,train,0,0,0,0
images/train/frame_5490.jpg,labels/train/frame_5490.txt,5490,13,train,0,0,0,0
images/train/frame_5500.jpg,labels/train/frame_5500.txt,5500,13,train,0,0,0,0
images/train/frame_5510.jpg,labels/train/frame_5510.txt,5510,13,train,0,0,0,0
images/train/frame_5520.jpg,labels/train/frame_5520.txt,5520,13,train,0,0,0,0
images/train/frame_5530.jpg,labels/train/frame_5530.txt,5530,13,train,0,0,0,0
images/train/frame_5540.jpg,labels/train/frame_5540.txt,5540,13,train,0,0,0,0
images/train/frame_5550.jpg,labels/train/frame_5550.txt,5550,13,train,0,0,0,0
images/train/frame_5560.jpg,labels/train/frame_5560.txt,5560,13,train,0,0,0,0
images/train/frame_5570.jpg,labels/train/frame_5570.txt,5570,13,train,0,0,0,0
images/train/frame_5580.jpg,labels/train/frame_5580.txt,5580,13,train,0,0,0,0
images/train/frame_5590.jpg,labels/train/frame_5590.txt,5590,13,train,0,0,0,0
images/train/frame_5600.jpg,labels/train/frame_5600.txt,5600,13,train,0,0,0,0
images/train/frame_5610.jpg,labels/train/frame_5610.txt,5610,13,train,0,0,0,0
images/train/frame_5620.jpg,labels/train/frame_5620.txt,5620,13,train,0,0,0,0
images/train/frame_5630.jpg,labels/train/frame_5630.txt,5630,13,train,0,0,0,0
images/train/frame_5640.jpg,labels/train/frame_5640.txt,5640,13,train,0,0,0,0
images/train/frame_5650.jpg,labels/train/frame_5650.txt,5650,13,train,0,0,0,0
images/train/frame_5660.jpg,labels/train/frame_5660.txt,5660,13,train,0,0,0,0
images/train/frame_5670.jpg,labels/train/frame_5670.txt,5670,13,train,0,0,0,0
images/train/frame_5680.jpg,labels/train/frame_5680.txt,5680,13,train,0,0,0,0
images/train/frame_5690.jpg,labels/train/frame_5690.txt,5690,13,train,0,0,0,0
images/train/frame_5700.jpg,labels/train/frame_5700.txt,5700,13,train,0,0,0,0
images/train/frame_5710.jpg,labels/train/frame_5710.txt,5710,13,train,0,0,0,0
images/train/frame_5720.jpg,labels/train/frame_5720.txt,5720,13,train,0,0,0,0
images/train/frame_5730.jpg,labels/train/frame_5730.txt,5730,13,train,0,0,0,0
images/train/frame_5740.jpg,labels/train/frame_5740.txt,5740,13,train,0,0,0,0
images/train/frame_5750.jpg,labels/train/frame_5750.txt,5750,13,train,0,0,0,0
images/train/frame_5760.jpg,labels/train/frame_5760.txt,5760,13,train,0,0,0,0
images/train/frame_5770.jpg,labels/train/frame_5770.txt,5770,13,train,0,0,0,0
images/train/frame_5780.jpg,labels/train/frame_5780.txt,5780,13,train,0,0,0,0
images/train/frame_5790.jpg,labels/train/frame_5790.txt,5790,13,train,0,0,0,0
images/train/frame_5800.jpg,labels/train/frame_5800.txt,5800,13,train,0,0,0,0
images/train/frame_5810.jpg,labels/train/frame_5810.txt,5810,13,train,0,0,0,0
images/train/frame_5820.jpg,labels/train/frame_5820.txt,5820,13,train,0,0,1,0
images/train/frame_5830.jpg,labels/train/frame_5830.txt,5830,13,train,0,0,1,0
images/train/frame_5840.jpg,labels/train/frame_5840.txt,5840,13,train,0,0,1,0
images/train/frame_5850.jpg,labels/train/frame_5850.txt,5850,13,train,0,0,1,0
images/train/frame_5860.jpg,labels/train/frame_5860.txt,5860,13,train,0,1,1,0
images/train/frame_5870.jpg,labels/train/frame_5870.txt,5870,13,train,0,1,1,0
images/train/frame_5880.jpg,labels/train/frame_5880.txt,5880,13,train,0,1,0,0
images/train/frame_5890.jpg,labels/train/frame_5890.txt,5890,13,train,0,2,1,0
images/train/frame_5900.jpg,labels/train/frame_5900.txt,5900,13,train,0,1,1,0
images/train/frame_5910.jpg,labels/train/frame_5910.txt,5910,13,train,0,1,1,0
images/train/frame_5920.jpg,labels/train/frame_5920.txt,5920,13,train,0,0,1,0
images/train/frame_5930.jpg,labels/train/frame_5930.txt,5930,13,train,0,0,0,0
images/train/frame_5940.jpg,labels/train/frame_5940.txt,5940,13,train,0,0,0,0
images/train/frame_5950.jpg,labels/train/frame_5950.txt,5950,13,train,0,0,0,0
images/train/frame_5960.jpg,labels/train/frame_5960.txt,5960,13,train,0,0,0,0
images/train/frame_5970.jpg,labels/train/frame_5970.txt,5970,13,train,0,0,0,0
images/train/frame_5980.jpg,labels/train/frame_5980.txt,5980,13,train,0,0,0,0
images/train/frame_5990.jpg,labels/train/frame_5990.txt,5990,13,train,0,0,0,0
images/train/frame_6000.jpg,labels/train/frame_6000.txt,6000,13,train,0,0,0,0
images/train/frame_6010.jpg,labels/train/frame_6010.txt,6010,13,train,0,0,0,0
images/train/frame_6020.jpg,labels/train/frame_6020.txt,6020,13,train,0,0,0,0
images/train/frame_6030.jpg,labels/train/frame_6030.txt,6030,13,train,0,0,0,0
images/train/frame_6050.jpg,labels/train/frame_6050.txt,6050,14,train,0,0,0,0
images/train/frame_6060.jpg,labels/train/frame_6060.txt,6060,14,train,0,0,0,0
images/train/frame_6070.jpg,labels/train/frame_6070.txt,6070,14,train,0,0,0,0
images/train/frame_6080.jpg,labels/train/frame_6080.txt,6080,14,train,0,0,0,0
images/train/frame_6090.jpg,labels/train/frame_6090.txt,6090,14,train,0,1,0,0
images/train/frame_6100.jpg,labels/train/frame_6100.txt,6100,14,train,0,1,0,0
images/train/frame_6110.jpg,labels/train/frame_6110.txt,6110,14,train,0,1,0,0
images/train/frame_6120.jpg,labels/train/frame_6120.txt,6120,14,train,0,1,0,0
images/train/frame_6130.jpg,labels/train/frame_6130.txt,6130,14,train,0,0,0,0
images/train/frame_6140.jpg,labels/train/frame_6140.txt,6140,14,train,0,0,0,0
images/train/frame_6150.jpg,labels/train/frame_6150.txt,6150,14,train,0,0,0,0
images/train/frame_6160.jpg,labels/train/frame_6160.txt,6160,14,train,0,2,0,0
images/train/frame_6170.jpg,labels/train/frame_6170.txt,6170,14,train,0,2,0,0
images/train/frame_6180.jpg,labels/train/frame_6180.txt,6180,14,train,0,2,0,0
images/train/frame_6190.jpg,labels/train/frame_6190.txt,6190,14,train,0,2,0,0
images/train/frame_6200.jpg,labels/train/frame_6200.txt,6200,14,train,0,2,0,0
images/train/frame_6210.jpg,labels/train/frame_6210.txt,6210,14,train,0,0,0,0
images/train/frame_6220.jpg,labels/train/frame_6220.txt,6220,14,train,0,2,0,0
images/train/frame_6230.jpg,labels/train/frame_6230.txt,6230,14,train,0,2,0,0
images/train/frame_6240.jpg,labels/train/frame_6240.txt,6240,14,train,0,2,0,0
images/train/frame_6250.jpg,labels/train/frame_6250.txt,6250,14,train,0,2,0,0
images/train/frame_6260.jpg,labels/train/frame_6260.txt,6260,14,train,0,3,0,0
images/train/frame_6270.jpg,labels/train/frame_6270.txt,6270,14,train,0,3,0,0
images/train/frame_6280.jpg,labels/train/frame_6280.txt,6280,14,train,0,3,0,0
images/train/frame_6290.jpg,labels/train/frame_6290.txt,6290,14,train,0,2,0,0
images/train/frame_6300.jpg,labels/train/frame_6300.txt,6300,14,train,0,1,0,0
images/train/frame_6310.jpg,labels/train/frame_6310.txt,6310,14,train,0,1,0,0
images/train/frame_6320.jpg,labels/train/frame_6320.txt,6320,14,train,0,1,0,0
images/train/frame_6330.jpg,labels/train/frame_6330.txt,6330,14,train,0,0,0,0
images/train/frame_6340.jpg,labels/train/frame_6340.txt,6340,14,train,0,0,0,0
images/train/frame_6350.jpg,labels/train/frame_6350.txt,6350,14,train,0,0,0,0
images/train/frame_6360.jpg,labels/train/frame_6360.txt,6360,14,train,0,0,0,0
images/train/frame_6370.jpg,labels/train/frame_6370.txt,6370,14,train,0,2,0,0
images/train/frame_6380.jpg,labels/train/frame_6380.txt,6380,14,train,0,2,0,0
images/train/frame_6390.jpg,labels/train/frame_6390.txt,6390,14,train,0,1,0,0
images/train/frame_6400.jpg,labels/train/frame_6400.txt,6400,14,train,0,2,0,0
images/train/frame_6410.jpg,labels/train/frame_6410.txt,6410,14,train,0,2,0,0
images/train/frame_6420.jpg,labels/train/frame_6420.txt,6420,14,train,0,2,0,0
images/train/frame_6430.jpg,labels/train/frame_6430.txt,6430,14,train,0,2,0,0
images/train/frame_6440.jpg,labels/train/frame_6440.txt,6440,14,train,0,2,0,0
images/train/frame_6450.jpg,labels/train/frame_6450.txt,6450,14,train,0,2,0,0
images/train/frame_6460.jpg,labels/train/frame_6460.txt,6460,14,train,0,0,0,0
images/train/frame_6470.jpg,labels/train/frame_6470.txt,6470,14,train,0,0,0,0
images/train/frame_6480.jpg,labels/train/frame_6480.txt,6480,14,train,0,0,0,0
images/train/frame_6490.jpg,labels/train/frame_6490.txt,6490,14,train,0,0,0,0
images/train/frame_6500.jpg,labels/train/frame_6500.txt,6500,14,train,0,0,0,0
images/train/frame_6510.jpg,labels/train/frame_6510.txt,6510,14,train,0,0,0,0
images/train/frame_6520.jpg,labels/train/frame_6520.txt,6520,14,train,0,1,0,0
images/train/frame_6530.jpg,labels/train/frame_6530.txt,6530,14,train,0,2,0,0
images/train/frame_6540.jpg,labels/train/frame_6540.txt,6540,14,train,0,2,0,0
images/train/frame_6550.jpg,labels/train/frame_6550.txt,6550,14,train,0,2,0,0
images/train/frame_6560.jpg,labels/train/frame_6560.txt,6560,14,train,0,2,0,0
images/train/frame_6570.jpg,labels/train/frame_6570.txt,6570,14,train,0,2,0,0
images/val/frame_6590.jpg,labels/val/frame_6590.txt,6590,15,val,0,1,0,0
images/val/frame_6600.jpg,labels/val/frame_6600.txt,6600,15,val,0,1,0,0
images/val/frame_6610.jpg,labels/val/frame_6610.txt,6610,15,val,0,1,0,0
images/val/frame_6620.jpg,labels/val/frame_6620.txt,6620,15,val,0,1,0,0
images/val/frame_6630.jpg,labels/val/frame_6630.txt,6630,15,val,0,1,0,0
images/val/frame_6640.jpg,labels/val/frame_6640.txt,6640,15,val,0,1,0,0
images/val/frame_6650.jpg,labels/val/frame_6650.txt,6650,15,val,0,0,0,0
images/val/frame_6660.jpg,labels/val/frame_6660.txt,6660,15,val,0,0,0,0
images/val/frame_6670.jpg,labels/val/frame_6670.txt,6670,15,val,0,0,0,0
images/val/frame_6680.jpg,labels/val/frame_6680.txt,6680,15,val,0,0,0,0
images/val/frame_6690.jpg,labels/val/frame_6690.txt,6690,15,val,1,0,0,0
images/val/frame_6700.jpg,labels/val/frame_6700.txt,6700,15,val,1,0,0,0
images/val/frame_6710.jpg,labels/val/frame_6710.txt,6710,15,val,1,0,0,0
images/val/frame_6720.jpg,labels/val/frame_6720.txt,6720,15,val,0,0,0,0
images/val/frame_6730.jpg,labels/val/frame_6730.txt,6730,15,val,0,1,0,0
images/val/frame_6740.jpg,labels/val/frame_6740.txt,6740,15,val,0,1,0,0
images/val/frame_6750.jpg,labels/val/frame_6750.txt,6750,15,val,0,2,0,0
images/val/frame_6760.jpg,labels/val/frame_6760.txt,6760,15,val,0,1,0,0
images/val/frame_6770.jpg,labels/val/frame_6770.txt,6770,15,val,0,1,0,0
images/val/frame_6780.jpg,labels/val/frame_6780.txt,6780,15,val,0,1,0,0
images/val/frame_6790.jpg,labels/val/frame_6790.txt,6790,15,val,0,0,0,0
images/val/frame_6800.jpg,labels/val/frame_6800.txt,6800,15,val,0,0,0,0
images/val/frame_6810.jpg,labels/val/frame_6810.txt,6810,15,val,0,0,0,0
images/val/frame_6820.jpg,labels/val/frame_6820.txt,6820,15,val,0,0,0,0
images/val/frame_6830.jpg,labels/val/frame_6830.txt,6830,15,val,0,0,0,0
images/val/frame_6840.jpg,labels/val/frame_6840.txt,6840,15,val,0,0,0,0
images/val/frame_6850.jpg,labels/val/frame_6850.txt,6850,15,val,0,0,0,0
images/val/frame_6860.jpg,labels/val/frame_6860.txt,6860,15,val,0,0,0,0
images/val/frame_6870.jpg,labels/val/frame_6870.txt,6870,15,val,1,0,0,0
images/val/frame_6880.jpg,labels/val/frame_6880.txt,6880,15,val,1,0,0,0
images/val/frame_6890.jpg,labels/val/frame_6890.txt,6890,15,val,1,0,0,0
images/val/frame_6900.jpg,labels/val/frame_6900.txt,6900,15,val,0,0,0,0
images/val/frame_6910.jpg,labels/val/frame_6910.txt,6910,15,val,0,0,0,0
images/val/frame_6920.jpg,labels/val/frame_6920.txt,6920,15,val,0,0,0,0
images/val/frame_6930.jpg,labels/val/frame_6930.txt,6930,15,val,0,0,0,0
images/val/frame_6940.jpg,labels/val/frame_6940.txt,6940,15,val,0,0,0,0
images/val/frame_6950.jpg,labels/val/frame_6950.txt,6950,15,val,0,0,0,0
images/val/frame_6960.jpg,labels/val/frame_6960.txt,6960,15,val,0,0,0,0
images/val/frame_6970.jpg,labels/val/frame_6970.txt,6970,15,val,0,0,1,0
